Longitude,Latitude,UHI_Class
-13.25677167,8.402868333,Medium
-13.13319167,8.39374,Medium
-13.1806,8.452616667,Medium
-13.27294667,8.420105,Medium
-13.18062667,8.452563333,Medium
-13.12593833,8.385215,Medium
-13.13736167,8.379911667,Medium
-13.25675,8.402903333,Medium
-13.14629833,8.400733333,Medium
-13.248115,8.448811667,Medium
-13.22984,8.348186667,Medium
-13.13794167,8.377935,Medium
-13.24817333,8.448815,Medium
-13.24955833,8.449001667,Medium
-13.12776,8.383418333,Medium
-13.20842667,8.468435,Medium
-13.261385,8.447231667,Medium
-13.13803167,8.378671667,Medium
-13.19271,8.459673333,Medium
-13.14411333,8.385368333,Medium
-13.163475,8.399458333,Medium
-13.23018667,8.34649,Medium
-13.26474333,8.398185,Medium
-13.208145,8.470715,Medium
-13.22980667,8.348235,Medium
-13.14641833,8.400681667,Medium
-13.26453833,8.397723333,Medium
-13.25717,8.385398333,Medium
-13.17209667,8.433358333,Medium
-13.20599833,8.46946,Medium
-13.25201667,8.397155,Medium
-13.21221833,8.481041667,Medium
-13.26472167,8.394721667,Medium
-13.26490667,8.39481,Medium
-13.25327167,8.399013333,Medium
-13.12632167,8.393091667,Medium
-13.22802,8.47715,Medium
-13.251445,8.471321667,Medium
-13.28881667,8.423566667,Medium
-13.132625,8.375361667,Medium
-13.13738833,8.379098333,Medium
-13.12709333,8.384068333,Medium
-13.13525833,8.369921667,Medium
-13.13491833,8.387141667,Medium
-13.26387167,8.396441667,Medium
-13.26199167,8.394103333,Medium
-13.25953167,8.447356667,Medium
-13.19329667,8.459116667,Medium
-13.18061,8.452588333,Medium
-13.17994333,8.452691667,Medium
-13.14579333,8.381171667,Medium
-13.13727167,8.379145,Medium
-13.24846667,8.474051667,Medium
-13.144175,8.402315,Medium
-13.145275,8.381516667,Medium
-13.25663667,8.386166667,Medium
-13.13365667,8.390021667,Medium
-13.163445,8.399451667,Medium
-13.22806,8.477115,Medium
-13.25372667,8.399538333,Medium
-13.17521833,8.43416,Medium
-13.12642667,8.38463,Medium
-13.25957667,8.447356667,Medium
-13.22968,8.369248333,Medium
-13.118755,8.395736667,Medium
-13.26418667,8.397021667,Medium
-13.25842833,8.458066667,Medium
-13.26479833,8.398303333,Medium
-13.26019167,8.393273333,Medium
-13.279,8.449315,Medium
-13.26783333,8.483955,Medium
-13.18065167,8.452506667,Medium
-13.19283833,8.45953,Medium
-13.262025,8.394083333,Medium
-13.18022833,8.452841667,Medium
-13.26084,8.447198333,Medium
-13.205985,8.4695,Medium
-13.26464,8.395511667,Medium
-13.26033333,8.383558333,Medium
-13.27933,8.448058333,Medium
-13.25950667,8.447363333,Medium
-13.12312333,8.393901667,Medium
-13.13596333,8.377346667,Medium
-13.261085,8.394701667,Medium
-13.14772833,8.399041667,Medium
-13.26453167,8.394743333,Medium
-13.25945333,8.447408333,Medium
-13.14586,8.400111667,Medium
-13.144135,8.38542,Medium
-13.145495,8.381383333,Medium
-13.13719667,8.37917,Medium
-13.13594,8.377283333,Medium
-13.26472833,8.398136667,Medium
-13.26391,8.396496667,Medium
-13.27895667,8.449405,Medium
-13.24918833,8.448863333,Medium
-13.24920667,8.47377,Medium
-13.263895,8.396471667,Medium
-13.253775,8.44548,Medium
-13.14529667,8.37173,Medium
-13.20822333,8.471431667,Medium
-13.13712167,8.379453333,Medium
-13.25317,8.398893333,Medium
-13.14056667,8.372318333,Medium
-13.14814167,8.378133333,Medium
-13.19100667,8.461476667,Medium
-13.25448333,8.400363333,Medium
-13.28618667,8.424401667,Medium
-13.28668333,8.423743333,Low
-13.28678,8.423716667,Low
-13.28874667,8.422925,Low
-13.28878167,8.422926667,Low
-13.28890167,8.422955,Low
-13.288985,8.422958333,Low
-13.28793167,8.425246667,Low
-13.28792333,8.426256667,Low
-13.28788167,8.426328333,Low
-13.28795,8.427693333,Medium
-13.28033667,8.434956667,High
-13.280285,8.435016667,High
-13.28025667,8.435043333,High
-13.28020667,8.43511,High
-13.28019833,8.435126667,High
-13.28014,8.435218333,High
-13.27994833,8.435565,High
-13.27994,8.435581667,High
-13.27981167,8.43603,High
-13.27982333,8.436083333,High
-13.27480167,8.452981667,High
-13.27465167,8.452898333,High
-13.27258333,8.463878333,Medium
-13.27260167,8.463936667,High
-13.27425333,8.467121667,High
-13.27478667,8.467746667,High
-13.27598667,8.473051667,High
-13.27535167,8.474131667,High
-13.27531667,8.474175,High
-13.26672333,8.485173333,High
-13.26684167,8.485185,High
-13.26755333,8.485376667,High
-13.26782333,8.485465,High
-13.26816667,8.485568333,High
-13.27037167,8.488898333,High
-13.27037,8.48902,High
-13.2696,8.490668333,High
-13.26946333,8.490896667,High
-13.26947667,8.491515,High
-13.26957167,8.491653333,Medium
-13.147945,8.413505,High
-13.14957333,8.414016667,High
-13.14987,8.41423,High
-13.15019667,8.41453,High
-13.15084167,8.41528,High
-13.15258833,8.416093333,High
-13.15270833,8.41605,High
-13.15274667,8.416038333,High
-13.15279833,8.416016667,High
-13.15290833,8.415963333,High
-13.15332667,8.415873333,High
-13.15338667,8.415861667,High
-13.15342833,8.41586,High
-13.15346833,8.415851667,High
-13.153775,8.415735,High
-13.15381833,8.41571,High
-13.153985,8.415355,High
-13.15375,8.41501,High
-13.15372167,8.414975,High
-13.153695,8.414938333,High
-13.153485,8.414666667,High
-13.15315833,8.414236667,High
-13.152405,8.413688333,High
-13.14939667,8.412463333,High
-13.14913,8.412571667,High
-13.14803167,8.412911667,High
-13.14658167,8.41251,High
-13.14588,8.412201667,High
-13.14459,8.411573333,High
-13.14450833,8.411531667,High
-13.14442833,8.411491667,High
-13.14435,8.41145,High
-13.15462667,8.397045,High
-13.15464833,8.396968333,High
-13.15466833,8.396898333,High
-13.15468667,8.396838333,High
-13.15470167,8.396785,High
-13.15475833,8.396583333,High
-13.15477667,8.39653,High
-13.15479833,8.396475,High
-13.15496333,8.396036667,High
-13.155095,8.395786667,High
-13.15524,8.395535,High
-13.15550667,8.39507,High
-13.15575833,8.394616667,High
-13.15589167,8.3941,High
-13.15608667,8.393851667,High
-13.15616833,8.39383,High
-13.15593167,8.39299,High
-13.15572833,8.392696667,High
-13.15547333,8.392325,High
-13.15522,8.391948333,High
-13.15506833,8.391703333,High
-13.15502167,8.391608333,High
-13.15488,8.391111667,High
-13.15483833,8.390896667,High
-13.15473667,8.389868333,High
-13.15470667,8.389541667,High
-13.15469,8.389331667,High
-13.15467833,8.389226667,High
-13.15466833,8.38912,High
-13.15461,8.388403333,High
-13.15308833,8.386635,High
-13.15298,8.38668,High
-13.149235,8.387795,High
-13.149,8.387845,High
-13.14893833,8.387853333,High
-13.14874333,8.387896667,High
-13.148385,8.388081667,High
-13.1483,8.388161667,High
-13.14789167,8.388651667,High
-13.14533167,8.392055,High
-13.24606333,8.484535,High
-13.246165,8.484483333,High
-13.24621,8.484375,High
-13.24636167,8.480826667,High
-13.24636667,8.480711667,High
-13.246445,8.479266667,High
-13.23178333,8.477926667,High
-13.22946667,8.47704,High
-13.22931167,8.477001667,High
-13.22693333,8.478198333,Low
-13.22628333,8.478541667,Low
-13.225955,8.478771667,Low
-13.2213,8.478968333,Low
-13.22125833,8.47886,Low
-13.22125667,8.478813333,Low
-13.221255,8.478783333,Low
-13.22125667,8.478745,Low
-13.22125667,8.478678333,Low
-13.22125667,8.478665,Low
-13.22126833,8.478466667,Low
-13.22087167,8.477275,Medium
-13.22097167,8.47721,Medium
-13.22125,8.477136667,Medium
-13.221285,8.477141667,Medium
-13.22131333,8.477143333,Medium
-13.221395,8.477145,Medium
-13.22143667,8.477148333,Medium
-13.22147667,8.477155,Medium
-13.22163333,8.477205,Low
-13.22166833,8.477226667,Low
-13.2217,8.477253333,Low
-13.22174333,8.477325,Low
-13.22176833,8.477396667,Low
-13.221795,8.477465,Low
-13.2218,8.477498333,Low
-13.2218,8.477533333,Low
-13.22179833,8.47757,Low
-13.2218,8.477648333,Low
-13.221805,8.477691667,Low
-13.22181,8.477736667,Low
-13.22182167,8.477826667,Low
-13.221825,8.477905,Low
-13.22175,8.478038333,Low
-13.22172167,8.47806,Low
-13.22169833,8.478076667,Low
-13.221695,8.478133333,Medium
-13.22169333,8.478155,Medium
-13.22168667,8.478176667,Medium
-13.22168,8.478196667,Medium
-13.22168167,8.478235,Medium
-13.23266,8.491396667,High
-13.24325667,8.470106667,High
-13.24431833,8.469701667,High
-13.244475,8.469625,High
-13.25852333,8.47832,Medium
-13.258515,8.478383333,Medium
-13.25851667,8.478445,Medium
-13.25852667,8.478508333,Medium
-13.25854833,8.478566667,Medium
-13.25866167,8.478706667,Medium
-13.25869667,8.47874,Medium
-13.25872333,8.478766667,Low
-13.25873667,8.478783333,Low
-13.258795,8.478848333,Low
-13.25882833,8.478873333,Medium
-13.258905,8.478928333,Medium
-13.25906333,8.479055,Medium
-13.25909667,8.479083333,Medium
-13.259135,8.479106667,Medium
-13.25926,8.479103333,Medium
-13.25999667,8.4788,High
-13.260285,8.478738333,Low
-13.26050167,8.4787,Low
-13.260895,8.478631667,Medium
-13.260975,8.478628333,Low
-13.26105167,8.478626667,Low
-13.26134333,8.478428333,Low
-13.2611,8.478285,Low
-13.26093,8.478266667,Low
-13.26067833,8.478246667,Low
-13.26060167,8.478226667,Low
-13.26053,8.478198333,Low
-13.26041167,8.478101667,Low
-13.26036667,8.47804,Low
-13.260325,8.477625,Low
-13.26072167,8.477373333,Medium
-13.26079667,8.477358333,Medium
-13.26086167,8.477343333,Medium
-13.26122833,8.477241667,Low
-13.26163,8.477041667,Low
-13.26168667,8.476906667,Medium
-13.26169333,8.476833333,Medium
-13.26169333,8.476763333,Low
-13.26166833,8.476613333,Medium
-13.26165333,8.47634,Low
-13.26153667,8.475595,Low
-13.192515,8.464738333,High
-13.19277833,8.462631667,High
-13.183475,8.466035,High
-13.18317167,8.465961667,High
-13.18308333,8.465933333,High
-13.18285833,8.465853333,High
-13.18272,8.46581,High
-13.181985,8.462561667,High
-13.18329333,8.460985,High
-13.18342833,8.460786667,High
-13.18347667,8.46072,High
-13.18418167,8.457711667,High
-13.17988,8.45316,High
-13.1793,8.452168333,High
-13.17925833,8.452118333,High
-13.17917167,8.452053333,High
-13.17904333,8.451945,High
-13.17886833,8.451825,High
-13.17877333,8.451773333,High
-13.17778167,8.450836667,High
-13.17691167,8.450913333,High
-13.17143333,8.462943333,High
-13.17917333,8.472505,High
-13.17919667,8.472476667,High
-13.179275,8.472381667,High
-13.179615,8.471921667,High
-13.179685,8.47182,High
-13.18151,8.471275,High
-13.18185167,8.471431667,High
-13.18193667,8.471465,High
-13.18207833,8.47144,High
-13.18216167,8.471313333,High
-13.18220167,8.471306667,High
-13.18228833,8.471316667,High
-13.18365167,8.471768333,High
-13.18486167,8.476771667,High
-13.18490167,8.476498333,High
-13.184915,8.476408333,High
-13.18504833,8.476068333,High
-13.18514,8.475498333,High
-13.18516333,8.475481667,High
-13.18523667,8.475393333,High
-13.18526833,8.475351667,High
-13.18529833,8.475306667,High
-13.18552,8.47493,High
-13.18569833,8.474481667,High
-13.18990667,8.474256667,High
-13.18962167,8.474863333,High
-13.1896,8.474886667,High
-13.18957333,8.474911667,High
-13.18929667,8.475233333,High
-13.18917,8.475388333,High
-13.16230333,8.444888333,High
-13.16207667,8.444663333,High
-13.16193833,8.444495,High
-13.15805667,8.444751667,High
-13.15820667,8.444756667,High
-13.15852,8.444655,High
-13.158835,8.444476667,High
-13.158885,8.44444,High
-13.15894167,8.4444,High
-13.15910167,8.444278333,High
-13.15947333,8.443998333,High
-13.15959167,8.442883333,High
-13.15954833,8.44284,High
-13.15945833,8.442393333,High
-13.15985,8.441968333,High
-13.16014833,8.441891667,High
-13.16080167,8.441781667,High
-13.15510833,8.42776,High
-13.15598167,8.427578333,Medium
-13.1563,8.427035,High
-13.15640667,8.42667,High
-13.15642,8.426585,High
-13.15675333,8.425018333,High
-13.15715833,8.425111667,High
-13.15745333,8.425258333,Medium
-13.15764,8.425308333,High
-13.15765333,8.425313333,High
-13.15786333,8.42477,High
-13.15789,8.424696667,High
-13.15784667,8.42447,High
-13.15778333,8.424268333,High
-13.157775,8.424233333,High
-13.157685,8.42399,High
-13.15764833,8.423891667,High
-13.15761667,8.423871667,High
-13.15757667,8.423845,High
-13.15743833,8.42341,High
-13.15747667,8.423318333,High
-13.15748833,8.423253333,High
-13.15749333,8.423211667,High
-13.157475,8.423051667,High
-13.15749667,8.423003333,High
-13.15853167,8.422671667,High
-13.15877333,8.422593333,High
-13.158955,8.422605,High
-13.15898667,8.42272,High
-13.15897833,8.422996667,High
-13.15916667,8.423075,High
-13.15924667,8.423051667,High
-13.15942333,8.423031667,High
-13.1597,8.422923333,High
-13.15972,8.422933333,High
-13.15981333,8.423506667,High
-13.15991833,8.424296667,High
-13.15995833,8.42453,High
-13.15996667,8.42472,High
-13.15998167,8.425125,High
-13.15999667,8.425253333,High
-13.16017167,8.42616,High
-13.16083667,8.427808333,High
-13.16084833,8.427863333,High
-13.16086333,8.427935,High
-13.16086,8.427958333,High
-13.16085667,8.428141667,High
-13.16086333,8.428281667,High
-13.16085833,8.428305,High
-13.16054167,8.428648333,High
-13.16672833,8.433985,High
-13.16697333,8.433935,High
-13.16706333,8.43392,High
-13.16715667,8.433908333,High
-13.16755333,8.433915,High
-13.16763667,8.433896667,High
-13.16786667,8.433821667,High
-13.1679,8.433823333,High
-13.16796833,8.433821667,High
-13.16804333,8.433815,High
-13.168175,8.433795,High
-13.16861,8.43396,High
-13.16864833,8.434008333,High
-13.170125,8.435666667,High
-13.17070333,8.434691667,High
-13.17101333,8.434251667,High
-13.17113667,8.43411,High
-13.17160333,8.434096667,High
-13.17185,8.433775,High
-13.21155333,8.48341,High
-13.208355,8.462596667,Low
-13.20832167,8.462761667,Low
-13.20831,8.462806667,Low
-13.20831167,8.462858333,Low
-13.20830333,8.462908333,Low
-13.20829833,8.462926667,Medium
-13.208185,8.463165,Low
-13.20817,8.463255,Low
-13.20814833,8.46333,Low
-13.20805167,8.46381,Low
-13.20804333,8.463873333,Low
-13.208,8.464075,Low
-13.207995,8.464101667,Low
-13.20795167,8.464228333,Medium
-13.20791,8.464318333,Low
-13.20787333,8.464386667,Low
-13.20784,8.464463333,Medium
-13.20781667,8.464505,Low
-13.20779333,8.464548333,Low
-13.20767167,8.465068333,Low
-13.207655,8.46517,Low
-13.20763833,8.465258333,Low
-13.207635,8.465301667,Low
-13.207625,8.465451667,Low
-13.207625,8.46549,Low
-13.20762667,8.465526667,Low
-13.20765333,8.465635,Low
-13.20760333,8.465833333,High
-13.20754333,8.465943333,High
-13.20751167,8.466001667,High
-13.20746833,8.46607,High
-13.20744833,8.466103333,High
-13.20735667,8.466265,High
-13.205815,8.480515,High
-13.20579833,8.480526667,High
-13.20534167,8.480716667,High
-13.20522333,8.480745,High
-13.20505333,8.480738333,High
-13.20500833,8.480735,High
-13.20392333,8.480545,High
-13.20366167,8.480448333,High
-13.203625,8.480431667,High
-13.20354333,8.480401667,High
-13.20345833,8.480365,High
-13.20294833,8.48,High
-13.20218167,8.479706667,High
-13.20186667,8.479681667,High
-13.20106167,8.48004,High
-13.20032833,8.480763333,High
-13.198115,8.480051667,High
-13.19784167,8.480111667,High
-13.19779,8.480145,High
-13.19773,8.480165,High
-13.19769333,8.480175,High
-13.19765833,8.480185,High
-13.197315,8.480228333,High
-13.19638833,8.480205,High
-13.25379,8.458188333,Low
-13.25363833,8.457975,Low
-13.25362833,8.457961667,Low
-13.25311167,8.456916667,High
-13.25309667,8.456885,Low
-13.25308,8.456856667,Low
-13.25257833,8.456821667,High
-13.250725,8.456793333,Low
-13.25019667,8.45666,Medium
-13.24977333,8.456583333,Low
-13.24972167,8.456575,Low
-13.24952833,8.456548333,Low
-13.25002667,8.456298333,High
-13.25006,8.456278333,High
-13.25009167,8.456261667,High
-13.250105,8.456258333,High
-13.25033333,8.456205,High
-13.25035667,8.456195,Medium
-13.25037833,8.456181667,Medium
-13.25055667,8.455985,Low
-13.25057167,8.455956667,Low
-13.25065833,8.455693333,High
-13.25066667,8.455645,Low
-13.250685,8.455543333,Low
-13.25074167,8.455366667,Low
-13.250755,8.4553,Low
-13.25075667,8.455205,Low
-13.25074667,8.455118333,Low
-13.25101167,8.454495,High
-13.25105333,8.454475,High
-13.251225,8.454426667,Low
-13.25125833,8.454401667,Low
-13.2513,8.45434,Low
-13.251315,8.454306667,Low
-13.25133167,8.454275,Low
-13.251375,8.454173333,High
-13.251395,8.454078333,High
-13.25142,8.453961667,High
-13.25143,8.453911667,High
-13.251435,8.453885,High
-13.25145333,8.453813333,High
-13.251805,8.453141667,High
-13.25120167,8.451918333,Medium
-13.25118333,8.451895,Medium
-13.25114833,8.451846667,Medium
-13.25006833,8.44965,High
-13.24996333,8.449495,High
-13.24994833,8.449476667,High
-13.249865,8.44937,High
-13.249855,8.449353333,High
-13.24959667,8.449031667,High
-13.249455,8.448931667,Low
-13.24943667,8.448923333,Medium
-13.24942,8.448916667,High
-13.24937167,8.4489,Medium
-13.25375667,8.438983333,Low
-13.25378333,8.439006667,Low
-13.25381333,8.439028333,Low
-13.25390333,8.439116667,Low
-13.25393667,8.439153333,Low
-13.25400833,8.439213333,Low
-13.25415333,8.43937,Low
-13.254185,8.439386667,Low
-13.25421833,8.439406667,Low
-13.25424833,8.439435,Low
-13.25432,8.439538333,Low
-13.25438333,8.439611667,Low
-13.25442,8.439653333,Low
-13.254455,8.439691667,Low
-13.25458833,8.439891667,Low
-13.25464667,8.439998333,Low
-13.25467333,8.44003,Low
-13.25474833,8.44014,Low
-13.25476167,8.440181667,Low
-13.25477667,8.440223333,Low
-13.25490167,8.440515,Medium
-13.254925,8.440553333,Medium
-13.25495,8.440588333,Low
-13.25517333,8.44083,Low
-13.25535167,8.440993333,Low
-13.25549333,8.441078333,Low
-13.255625,8.441141667,Low
-13.25589667,8.441253333,Low
-13.255945,8.441278333,Medium
-13.25598833,8.441306667,Low
-13.25603167,8.441335,Low
-13.25607333,8.441363333,Low
-13.25635833,8.441513333,Low
-13.256425,8.441563333,Low
-13.25648167,8.44163,Low
-13.25655667,8.441751667,Low
-13.25658667,8.441798333,Low
-13.25663667,8.441891667,Low
-13.256655,8.441943333,Low
-13.25667667,8.441998333,Low
-13.25670167,8.442048333,Low
-13.25672167,8.442091667,Low
-13.25673667,8.44213,Low
-13.25675167,8.442173333,Low
-13.25676667,8.442223333,Low
-13.25679333,8.442326667,Low
-13.25683167,8.44244,Low
-13.25687,8.442551667,Low
-13.25692667,8.442706667,Low
-13.25697167,8.442838333,Low
-13.25699,8.442951667,Low
-13.25699333,8.442983333,Low
-13.25699,8.44302,Low
-13.25699,8.443058333,Low
-13.25700167,8.443265,Low
-13.25700333,8.44331,Low
-13.257065,8.443493333,Low
-13.257215,8.443686667,Low
-13.25718,8.443771667,Medium
-13.25713167,8.4439,Medium
-13.25712167,8.444001667,High
-13.25719,8.444128333,High
-13.25741833,8.444138333,High
-13.25786,8.444158333,Low
-13.25807333,8.444203333,High
-13.25812167,8.444206667,High
-13.25817167,8.444211667,High
-13.25832833,8.444221667,High
-13.25843333,8.444243333,High
-13.25848167,8.444253333,High
-13.25886333,8.444296667,High
-13.2624,8.461353333,Low
-13.26204667,8.460983333,Medium
-13.262005,8.460941667,Medium
-13.26188667,8.460831667,Medium
-13.26185833,8.460806667,Medium
-13.26180833,8.460758333,Medium
-13.25832,8.456035,High
-13.258425,8.457961667,Medium
-13.25842167,8.458005,Medium
-13.25844,8.458106667,Medium
-13.25840833,8.458276667,Low
-13.258405,8.458321667,Low
-13.25840333,8.458435,Low
-13.25840667,8.458498333,Low
-13.25840667,8.458565,High
-13.25947167,8.461165,Medium
-13.25938333,8.461333333,Low
-13.25934333,8.461453333,High
-13.25932667,8.461576667,High
-13.26039,8.461866667,High
-13.26054,8.461898333,High
-13.26068333,8.461936667,High
-13.26090167,8.461983333,Medium
-13.22947167,8.369365,Low
-13.230605,8.369155,Low
-13.23060167,8.36722,Low
-13.23060667,8.367188333,Low
-13.230615,8.36716,Low
-13.23185333,8.366618333,Low
-13.231925,8.366575,Medium
-13.23196,8.366543333,Medium
-13.23198667,8.3663,Medium
-13.23207167,8.365181667,Medium
-13.23211167,8.36463,Medium
-13.23283167,8.36409,Medium
-13.23289667,8.36408,Medium
-13.233055,8.364061667,Medium
-13.233095,8.36405,Medium
-13.23319167,8.364035,Medium
-13.23323833,8.364021667,Low
-13.233335,8.363993333,Low
-13.23343333,8.363971667,Low
-13.23363,8.363925,Medium
-13.23368667,8.363911667,Medium
-13.23380167,8.363883333,Medium
-13.23391833,8.363851667,Low
-13.23402333,8.363818333,Low
-13.234235,8.363765,Low
-13.23429,8.363745,Low
-13.234405,8.3637,Low
-13.23473,8.363553333,Medium
-13.23494667,8.363438333,Low
-13.23499833,8.36341,Low
-13.23505667,8.363385,Low
-13.235115,8.363363333,Low
-13.23517333,8.36335,Low
-13.235665,8.36322,Low
-13.23569167,8.363205,Low
-13.23571833,8.36319,Low
-13.23575,8.363173333,Low
-13.23578333,8.363153333,Low
-13.23581667,8.363135,Low
-13.23585,8.363121667,Low
-13.23593667,8.363106667,Low
-13.23606,8.362993333,Low
-13.23600167,8.362656667,Low
-13.23600333,8.36216,Low
-13.23259667,8.36208,Low
-13.232355,8.36209,Low
-13.23221333,8.3621,Low
-13.23206833,8.362111667,Low
-13.23203,8.362116667,Low
-13.23182833,8.361888333,Low
-13.23181,8.361811667,Low
-13.231765,8.361643333,Low
-13.23167833,8.361225,Low
-13.231655,8.36111,Low
-13.2316,8.360878333,Low
-13.23154833,8.360645,Low
-13.23131167,8.359446667,Low
-13.23129,8.359321667,Low
-13.231265,8.359195,Low
-13.23123833,8.359065,Low
-13.22857667,8.345363333,Low
-13.228545,8.345371667,Low
-13.22849833,8.345443333,Low
-13.22847333,8.345491667,Low
-13.22827167,8.345778333,Low
-13.22756667,8.346615,Low
-13.22703833,8.347393333,Low
-13.226395,8.348165,Low
-13.22225833,8.345773333,Low
-13.22053667,8.345403333,Medium
-13.20812667,8.340485,Low
-13.20689833,8.34067,Low
-13.206745,8.34064,Low
-13.20666667,8.340618333,Low
-13.20609833,8.340381667,Low
-13.22373667,8.430798333,Low
-13.21832833,8.434896667,Medium
-13.21815833,8.434898333,Low
-13.21197667,8.433211667,Medium
-13.211185,8.43311,Medium
-13.21067,8.432933333,Medium
-13.21055167,8.432878333,Medium
-13.20501667,8.430715,Low
-13.20505833,8.419146667,Low
-13.20510333,8.419453333,Low
-13.20510667,8.419491667,Low
-13.20509833,8.419585,Low
-13.20506167,8.41982,Low
-13.20504167,8.419961667,Low
-13.20503167,8.42001,Low
-13.20501167,8.420163333,Low
-13.20518,8.420638333,Low
-13.20527333,8.420826667,Low
-13.20526833,8.421243333,Low
-13.20527,8.421278333,Low
-13.20523667,8.421798333,Low
-13.20523333,8.422068333,Low
-13.20533167,8.423096667,Low
-13.20534167,8.423133333,Low
-13.20532167,8.423258333,Low
-13.20515167,8.423818333,Low
-13.205135,8.42386,Low
-13.20511833,8.42393,Low
-13.20509667,8.423975,Low
-13.20477167,8.424271667,Low
-13.20470333,8.424301667,Low
-13.20444833,8.424365,Low
-13.20440833,8.424355,Low
-13.20437,8.424343333,Low
-13.204335,8.424325,Low
-13.20420667,8.424251667,Low
-13.20413333,8.424248333,Low
-13.203975,8.424341667,Low
-13.20393,8.424393333,Low
-13.20362333,8.424853333,Low
-13.20328667,8.425198333,Low
-13.20319167,8.425316667,Low
-13.20299833,8.425585,Low
-13.20297833,8.42563,Low
-13.20295833,8.42567,Low
-13.20291667,8.425755,Low
-13.20289333,8.425808333,Low
-13.20276667,8.426121667,Low
-13.20269333,8.426285,Low
-13.20259833,8.426446667,Low
-13.20237667,8.426953333,Low
-13.20235333,8.427065,Low
-13.20235167,8.427181667,Low
-13.20240833,8.427658333,Low
-13.202565,8.42806,Low
-13.20262167,8.428186667,Low
-13.20060167,8.426985,High
-13.20042833,8.426675,High
-13.19980167,8.427031667,Low
-13.199775,8.42708,Low
-13.199725,8.427165,Low
-13.19965833,8.427233333,Low
-13.19959333,8.427303333,Low
-13.199655,8.428313333,Low
-13.19972833,8.428566667,Low
-13.19974,8.42883,Low
-13.199715,8.42887,Low
-13.19964333,8.430238333,Low
-13.19968833,8.430236667,Low
-13.19983333,8.430253333,Low
-13.19996,8.430321667,Low
-13.20129167,8.430841667,Medium
-13.2014,8.430861667,Low
-13.20144833,8.430873333,Low
-13.20151,8.43199,Low
-13.20163,8.432483333,Low
-13.20163333,8.432516667,Low
-13.20160167,8.432571667,Low
-13.20155167,8.432633333,Low
-13.20155333,8.432856667,Low
-13.20159,8.432993333,Low
-13.20170667,8.433331667,Low
-13.201735,8.433416667,Low
-13.20175,8.433501667,Low
-13.20175167,8.433546667,Low
-13.20180667,8.433873333,Low
-13.20180333,8.43392,Low
-13.201335,8.435041667,Low
-13.20127333,8.435138333,Low
-13.201225,8.435193333,Low
-13.20117167,8.435246667,Low
-13.20093333,8.435528333,Low
-13.20091833,8.43555,Low
-13.20110833,8.439798333,High
-13.20103667,8.440101667,Low
-13.20102833,8.440146667,Low
-13.20100333,8.44033,Low
-13.20099667,8.440386667,Low
-13.20344167,8.445446667,Low
-13.20347833,8.445476667,Low
-13.20361,8.445621667,Low
-13.20375667,8.445773333,Low
-13.20379833,8.445808333,Low
-13.20392167,8.44591,Low
-13.20409333,8.446036667,Low
-13.20412667,8.446058333,Low
-13.20416167,8.446078333,Low
-13.20419833,8.446093333,Low
-13.20542667,8.44645,Medium
-13.20557833,8.44647,Medium
-13.20563167,8.446485,Low
-13.20602167,8.446635,Low
-13.206655,8.446755,Low
-13.20694833,8.446868333,Low
-13.20741333,8.447078333,Low
-13.207545,8.447173333,Low
-13.20773,8.447325,Low
-13.20776167,8.447378333,Low
-13.20789833,8.447645,Low
-13.20819833,8.447996667,Low
-13.20832333,8.448091667,Low
-13.20839167,8.448131667,Low
-13.20865667,8.448401667,Low
-13.20882667,8.448651667,Low
-13.20890833,8.448778333,Low
-13.20895333,8.448843333,Low
-13.20900333,8.448913333,Low
-13.20914667,8.449091667,Low
-13.2092,8.449158333,Low
-13.20923,8.449196667,Low
-13.209335,8.449303333,Low
-13.20937333,8.449336667,Low
-13.20952,8.449451667,Low
-13.20955167,8.449476667,Low
-13.20958,8.449501667,Low
-13.209695,8.449603333,Low
-13.20976833,8.449655,Low
-13.20983833,8.449708333,Low
-13.209945,8.449771667,Low
-13.21010333,8.44985,Low
-13.210175,8.449885,Low
-13.21023667,8.449916667,Low
-13.210265,8.449933333,Low
-13.21039167,8.449985,Low
-13.21063833,8.45008,Low
-13.21067667,8.450095,Low
-13.21079,8.450143333,Low
-13.21089667,8.450198333,Low
-13.21097333,8.450225,Low
-13.21109833,8.450273333,Low
-13.21114333,8.450283333,Low
-13.21142667,8.450261667,Low
-13.21147667,8.45025,Low
-13.211565,8.450218333,Low
-13.21161,8.450195,Low
-13.21193167,8.45004,Low
-13.21219167,8.449968333,Low
-13.21224833,8.449965,Low
-13.21269,8.450165,Low
-13.21272667,8.450195,Low
-13.21292167,8.45032,Low
-13.21311,8.450373333,Low
-13.21354333,8.450388333,Low
-13.21371167,8.450313333,Low
-13.213915,8.450203333,Low
-13.21492167,8.449798333,Low
-13.21495333,8.449781667,Low
-13.21497167,8.449773333,Low
-13.21499,8.449766667,Low
-13.21500667,8.449758333,Low
-13.21506833,8.449731667,Low
-13.21509167,8.44972,Low
-13.21514167,8.449698333,Low
-13.21519667,8.449681667,Low
-13.215225,8.449683333,Low
-13.21533667,8.449683333,Low
-13.21537833,8.449665,Low
-13.21563167,8.449516667,Low
-13.215675,8.449496667,Low
-13.21574667,8.44944,Low
-13.21578167,8.449411667,Low
-13.21581833,8.449385,Low
